t,x,y,event_type,vel,
1,271.5,112.07,0,1.0034
1,271.4,112.06,0,2.2829
1,271.31,111.98,0,2.2696
1,271.19,112.04,0,3.8562
1,271.27,111.92,0,5.5446
1,271.18,111.72,0,7.4645
1,270.83,111.35,0,7.0047
1,270.53,110.93,0,6.1169
1,270.38,110.49,0,5.7044
1,270.53,110.23,0,5.1981
1,270.88,110.23,0,3.9087
1,271.33,110.44,0,3.5818
1,271.67,110.64,0,3.2917
1,271.65,110.7,0,3.7238
1,271.42,110.44,0,7.6846
1,271.17,109.97,0,9.8515
1,270.99,109.31,0,10.445
1,271.03,108.63,0,11.121
1,271.53,108.22,0,13.614
1,272.28,108.04,0,13.874
1,272.99,107.86,0,12.233
1,273.64,107.88,0,10.059
1,274.19,107.96,0,6.2413
1,274.33,107.99,0,1.9328
1,274.14,108.08,0,3.5891
1,273.7,107.96,0,5.6025
1,273.35,107.88,0,5.6723
1,273.16,107.52,0,4.6779
1,273.1,106.95,0,3.5746
1,273.36,106.83,0,2.6658
1,273.74,106.85,0,3.3175
1,274,107.1,0,3.6123
1,274.02,107.6,0,4.7488
1,273.88,107.82,0,4.2429
1,273.68,107.96,0,5.1355
1,273.39,107.9,0,5.5453
1,273.13,107.85,0,5.3784
1,272.88,107.94,0,3.8876
1,272.74,108.1,2,3.8348
1,272.9,108.31,2,5.0841
1,273.03,108.56,2,7.1287
1,273.25,108.82,2,8.4686
1,273.37,109.08,2,12.606
1,273.24,109.54,2,19.936
1,272.74,110.28,2,31.631
1,271.74,111.03,2,52.58
1,269.83,111.83,2,79.649
1,266.3,112.64,2,105.11
1,261.12,113.48,2,129.93
1,254.35,114.54,2,146.79
1,246.91,115.48,2,156.49
1,239.54,116.59,2,159.04
1,232.85,117.58,2,155.64
1,227.29,118.35,2,152.34
1,221.58,118.71,2,149.98
1,215.74,118.43,2,158.6
1,209.01,117.75,2,165.74
1,201.25,116.85,2,170.48
1,193.59,115.33,2,170.66
1,185.91,113.46,2,160.39
1,179.4,111.2,2,146.36
1,174.1,108.88,2,126.89
1,169.79,106.25,2,108.65
1,167.24,103.25,2,89.696
1,165.22,100.56,2,76.53
1,163.84,98.383,2,67.51
1,162.27,96.588,2,58.325
1,160.32,95.245,2,53.062
1,158.65,94.134,2,45.331
1,156.9,93.156,2,38.608
1,155.83,92.092,2,35.138
1,155.19,91.113,2,33.441
1,154.77,90.424,2,36.001
1,153.82,90.011,2,40.495
1,151.65,89.781,2,50.081
1,149.06,89.628,2,57.807
1,145.91,89.392,2,62.123
1,142.68,88.995,2,60.225
1,140.24,88.485,2,52.349
1,138.33,87.954,2,44.342
1,137.04,87.349,2,35.872
1,135.8,86.851,2,29.544
1,134.92,86.562,2,25.317
1,134.06,86.367,2,19.433
1,133.16,86.556,2,15.75
1,132.36,86.777,2,11.591
1,131.94,87.032,2,6.6081
1,131.95,87.227,2,5.6279
1,132.33,87.453,1,8.7897
1,132.91,87.673,1,12.66
1,133.8,87.81,1,15.839
1,134.56,87.669,1,15.507
1,135.36,87.331,1,13.007
1,135.86,86.95,1,9.9563
1,136.14,86.711,1,6.8688
1,136.23,86.655,1,5.1174
1,136.3,86.87,1,5.6231
1,136.35,87.232,1,7.0725
1,136.52,87.646,1,8.2766
1,136.58,88.049,1,8.661
1,136.73,88.255,1,7.5969
1,136.66,88.624,1,8.6807
1,136.53,89.095,1,8.2357
1,136.43,89.417,1,7.8812
1,136.35,89.72,1,7.0511
1,136.37,90.109,1,4.7285
1,136.56,90.3,1,2.4261
1,136.55,90.382,1,1.9877
1,136.52,90.232,1,3.8435
1,136.21,89.923,1,4.0569
1,135.92,89.729,1,2.5613
1,135.87,89.444,1,0.6897
1,135.76,89.494,1,1.9771
1,135.99,89.792,1,4.2184
1,136.4,90.074,1,5.5703
1,136.77,90.249,1,5.1851
1,137.03,90.257,1,3.1435
1,136.93,90.192,1,3.1027
1,136.83,90.004,1,4.6333
1,136.98,89.666,1,5.7849
1,137.02,89.446,1,4.9537
1,137.12,89.209,1,5.594
1,137.33,89.042,1,6.2747
1,137.75,89.066,1,6.8594
1,138.22,89.155,1,4.9165
1,138.35,89.253,1,3.122
1,138.39,89.014,1,2.4383
1,138.41,88.782,1,2.4946
1,138.19,88.565,1,4.5275
1,137.85,88.414,1,8.4877
1,137.4,88.458,1,8.9714
1,136.91,88.766,1,6.4731
1,136.55,88.96,1,2.0886
1,136.32,88.883,1,1.909
1,136.59,88.701,1,3.6049
1,137.04,88.713,1,5.0589
1,137.55,88.786,1,6.5788
1,138.02,88.861,1,8.3999
1,138.16,88.716,1,8.6164
1,138.12,88.225,1,8.0448
1,137.96,87.661,1,8.8004
1,137.93,86.945,1,9.0148
1,138.04,86.457,1,5.2854
1,138.02,86.334,1,0.18851
1,137.93,86.62,1,4.1407
1,137.84,87.227,1,4.8871
1,137.94,87.621,1,2.7922
1,138.03,87.679,1,0.30834
1,138.07,87.709,1,3.0489
1,138.06,87.388,1,6.3092
1,137.97,86.824,1,8.9077
1,137.83,86.211,1,8.8456
1,137.66,85.753,1,5.7368
1,137.63,85.749,1,3.5392
1,137.69,85.724,1,2.9896
1,137.77,85.662,1,2.417
1,137.87,85.654,1,0.71623
1,137.91,85.573,1,1.1495
1,137.84,85.565,1,2.0194
1,137.73,85.548,1,3.0222
1,137.57,85.58,1,4.9748
1,137.43,85.839,1,7.4886
1,137.02,86.066,1,8.9653
1,136.54,86.051,1,8.2798
1,136.06,85.971,1,6.8291
1,135.72,85.912,1,5.1632
1,135.53,85.908,1,4.6077
1,135.42,85.919,1,2.2724
1,135.46,85.945,1,0.68362
1,135.63,85.972,1,2.7953
1,135.71,86.074,1,3.5507
1,135.83,85.986,1,4.1963
1,136.03,85.827,1,4.4284
1,136.32,85.693,1,4.569
1,136.65,85.404,1,2.2232
1,136.7,85.261,1,2.6978
1,136.44,85.346,1,5.9187
1,136.06,85.563,1,8.47
1,135.64,85.997,1,10.952
1,135.32,86.445,1,13.351
1,134.63,86.921,1,10.258
1,134.23,87.219,1,6.9384
1,134.15,87.236,1,2.8451
1,134.1,87.163,1,0.54759
1,134.08,87.062,1,2.8778
1,134.45,87.036,1,3.6964
1,134.79,87.078,1,5.8792
1,135.19,87.142,1,6.5394
1,135.24,87.207,1,2.7632
1,135.32,87.061,1,4.4132
1,135.52,87.032,1,4.8744
1,135.72,87.043,1,3.0415
1,135.84,87.168,1,2.1172
1,136.1,87.413,2,1.4038
1,136.12,87.488,2,2.9262
1,136.02,87.431,2,5.8978
1,135.7,87.279,2,9.0816
1,134.98,87.076,2,12.457
1,134.46,87.061,2,14.279
1,133.93,87.202,2,17.411
1,133.24,87.348,2,23.39
1,132.26,87.308,2,27.781
1,131.35,86.752,2,36.378
1,129.73,86.041,2,44.606
1,127.74,85.352,2,54.175
1,125.15,84.655,2,61.625
1,122.3,84.123,2,65.282
1,119.22,83.608,2,64.391
1,116.26,83.138,2,59.993
1,113.72,82.681,2,56.703
1,112,82.015,2,53.162
1,109.92,81.34,2,48.791
1,108.3,80.636,2,42.855
1,106.73,79.98,2,40.225
1,104.94,79.426,2,34.593
1,103.43,78.816,2,30.267
1,102.35,78.264,2,23.488
1,101.84,77.866,2,14.336
1,101.83,77.551,3,10.21
1,101.82,77.189,3,11.692
1,102.25,76.688,3,15.771
1,103,76.065,3,17.311
1,103.63,75.413,3,13.898
1,104.39,74.976,3,11.091
1,104.82,74.674,3,9.8739
1,104.56,74.306,3,11.391
1,103.93,74.074,3,14.942
1,102.82,73.874,3,16.688
1,101.65,73.61,3,15.918
1,100.85,73.508,3,12.064
1,100.51,73.414,3,6.9184
1,100.59,73.593,3,2.471
1,100.9,73.799,3,0.11185
1,101.06,73.661,1,1.7396
1,101,73.483,1,2.0634
1,100.79,73.246,1,1.8084
1,100.66,73.103,1,2.5663
1,100.7,73.197,1,5.3423
1,101.11,73.305,1,7.1613
1,101.68,73.479,1,8.709
1,102.31,73.646,1,7.7837
1,102.67,73.554,1,6.2837
1,102.77,73.419,1,2.9887
1,102.81,73.329,1,0.62498
1,102.62,73.314,1,1.2541
1,102.45,73.292,1,2.5007
1,102.38,73.526,1,1.6227
1,102.32,73.668,1,0.9094
1,102.27,73.766,1,2.2439
1,102.46,73.648,1,2.8773
1,102.68,73.493,1,4.4202
1,102.7,73.23,1,5.2614
1,102.55,72.836,1,4.8102
1,102.6,72.492,1,3.2421
1,102.61,72.421,1,0.42625
1,102.67,72.498,1,2.2776
1,102.66,72.865,1,3.4781
1,102.73,73.099,1,2.4508
1,102.48,73.211,1,2.1543
1,102.13,73.229,1,2.769
1,101.93,72.948,1,4.1854
1,101.93,72.582,1,2.4948
1,101.91,72.351,1,1.9209
1,102.11,72.498,1,5.2457
1,102.45,72.882,1,6.6295
1,102.7,73.108,1,5.0636
1,102.72,73.338,1,5.5426
1,102.98,73.437,1,7.8578
1,103.45,73.284,1,9.1171
1,103.93,73.018,1,7.3458
1,104.22,72.832,1,4.5232
1,104.52,72.852,1,1.6304
1,104.62,72.921,1,0.7306
1,104.43,72.963,1,3.1357
1,103.83,72.968,1,4.9748
1,103.44,72.829,1,4.1059
1,103.33,72.752,1,2.6514
1,103.52,72.617,1,2.4289
1,103.77,72.53,1,3.088
1,103.8,72.425,1,2.7453
1,103.72,72.32,1,4.7945
1,103.24,72.294,1,4.5722
1,102.72,72.215,1,4.2355
1,102.65,72.129,1,5.7371
1,102.71,71.895,1,6.9054
1,103.16,71.458,1,7.1841
1,103.54,71.014,1,5.8742
1,103.52,70.567,1,3.4405
1,103.53,70.451,1,2.3265
1,103.03,70.584,1,5.8145
1,102.56,70.993,1,5.0934
1,102.31,71.426,1,2.2977
1,102.26,71.423,1,6.6035
1,102.92,71.207,1,11.184
1,103.75,71.002,1,11.208
1,104.46,71.017,1,9.8123
1,105,71.194,1,10.68
1,105.32,71.483,1,8.6499
1,105.38,71.754,1,6.846
1,105.39,71.772,1,4.6937
